distance,hour,rain,snow,price,is_peak,is_night,hour_sin,hour_cos,traffic_encoded,distance_squared,distance_log,distance_bucket,distance_traffic,distance_peak,traffic_peak,rain_peak,demand_score
34.89911072012749,16,0,0,461.4,0,0,-0.8660254037844385,-0.5000000000000004,0,1217.9479290557174,3.5807125241603366,3,0.0,0.0,0,0,0.0
6.95928968416282,10,0,1,435.01,1,0,0.49999999999999994,-0.8660254037844387,0,48.43171290809504,2.074339760216616,1,0.0,6.95928968416282,0,0,3.3
4.18725192911989,16,1,1,129.07,0,0,-0.8660254037844385,-0.5000000000000004,0,17.533078717918244,1.6462040635208102,0,0.0,0.0,0,0,2.8
48.76875413813091,9,0,1,2190.65,1,0,0.7071067811865476,-0.7071067811865475,0,2378.3913801854605,3.9073873601707882,4,0.0,48.76875413813091,0,0,3.3
34.37745497153574,17,0,0,1319.34,1,0,-0.9659258262890683,-0.25881904510252063,2,1181.8094103199674,3.5660747520440808,3,68.75490994307148,34.37745497153574,2,0,4.4
21.455347483593332,22,1,0,489.12,0,1,-0.5000000000000004,0.8660254037844384,1,460.33193564173473,3.111528781084558,2,21.455347483593332,0.0,0,0,2.7
35.38482099703346,5,1,0,677.66,0,1,0.9659258262890683,0.25881904510252074,0,1252.0855569920998,3.5941516820956867,4,0.0,0.0,0,0,1.5
38.0602575375278,15,0,1,831.88,0,0,-0.7071067811865471,-0.7071067811865479,0,1448.5832038229414,3.6651055188094848,4,0.0,0.0,0,0,1.3
39.21814791705019,17,0,0,1494.28,1,0,-0.9659258262890683,-0.25881904510252063,2,1538.063126043628,3.6943183344789112,4,78.43629583410038,39.21814791705019,2,0,4.4
24.415987976999823,19,1,0,1161.73,1,0,-0.9659258262890684,0.2588190451025203,1,596.1404688929999,3.2353784239186227,2,24.415987976999823,24.415987976999823,1,1,4.7
22.064255148117553,17,0,0,794.71,1,0,-0.9659258262890683,-0.25881904510252063,1,486.83135524123196,3.1382840228884015,2,22.064255148117553,22.064255148117553,1,0,3.2
1.5403761291761167,0,1,1,79.93,0,1,0.0,1.0,0,2.3727586193355963,0.9323121524201378,0,0.0,0.0,0,0,2.8
46.40129864195006,2,0,1,1304.6,0,1,0.49999999999999994,0.8660254037844387,2,2153.080515659437,3.8586496258352208,4,92.80259728390013,0.0,0,0,3.7
30.562086041058212,14,0,1,689.12,0,0,-0.4999999999999997,-0.8660254037844388,0,934.0411031810452,3.4519565914187402,3,0.0,0.0,0,0,1.3
10.954542922308438,19,0,0,423.95,1,0,-0.9659258262890684,0.2588190451025203,1,120.00201063669789,2.4811113669973186,1,10.954542922308438,10.954542922308438,1,0,3.2
46.060567551650394,9,0,0,1723.33,1,0,0.7071067811865476,-0.7071067811865475,2,2121.575883180149,3.85143544339756,4,92.12113510330079,46.060567551650394,2,0,4.4
45.83166318674452,20,0,0,1330.34,1,0,-0.8660254037844386,0.5000000000000001,0,2100.541350463193,3.846559537976805,4,0.0,45.83166318674452,0,0,2.0
49.4700240539387,4,0,0,641.76,0,1,0.8660254037844386,0.5000000000000001,0,2447.2832798972736,3.921379576950803,4,0.0,0.0,0,0,0.0
43.82877159380996,14,1,0,818.57,0,0,-0.4999999999999997,-0.8660254037844388,0,1920.961219422363,3.8028501563600674,4,0.0,0.0,0,0,1.5
49.89143500318317,22,0,0,639.81,0,1,-0.5000000000000004,0.8660254037844384,0,2489.1552866768507,3.9296946383400093,4,0.0,0.0,0,0,0.0
12.989623218040357,13,0,0,215.16,0,0,-0.2588190451025208,-0.9659258262890683,0,168.73031134665314,2.638315856080283,2,0.0,0.0,0,0,0.0
42.27022967476247,14,1,0,1028.37,0,0,-0.4999999999999997,-0.8660254037844388,2,1786.7723167571696,3.767464862167298,4,84.54045934952494,0.0,0,0,3.9
41.32838713099246,9,0,0,1197.51,1,0,0.7071067811865476,-0.7071067811865475,0,1708.0355828491831,3.745457951538849,4,0.0,41.32838713099246,0,0,2.0
12.316077601815953,23,1,1,319.18,0,1,-0.25881904510252157,0.9659258262890681,1,151.6857674939526,2.58897214740802,2,12.316077601815953,0.0,0,0,4.0
5.823439901048548,8,1,1,431.98,1,0,0.8660254037844387,-0.4999999999999998,2,33.912452281124324,1.9203637290143258,1,11.646879802097097,5.823439901048548,2,1,7.199999999999999
48.991605170202384,11,0,1,1373.83,0,0,0.258819045102521,-0.9659258262890682,2,2400.177377153001,3.9118550947359823,4,97.98321034040477,0.0,0,0,3.7
15.505203024509907,6,0,0,248.92,0,0,1.0,6.123233995736766e-17,1,240.41132083127115,2.8036756660177424,2,15.505203024509907,0.0,0,0,1.2
43.6736977329225,4,1,0,808.99,0,1,0.8660254037844386,0.5000000000000001,0,1907.3918736666799,3.7993849108259443,4,0.0,0.0,0,0,1.5
1.2022305790555907,23,0,1,82.15,0,1,-0.25881904510252157,0.9659258262890681,0,1.4453583652163409,0.7894707462859865,0,0.0,0.0,0,0,1.3
2.0302155537605078,9,0,0,149.28,1,0,0.7071067811865476,-0.7071067811865475,0,4.121775194731085,1.1086337568459113,0,0.0,2.0302155537605078,0,0,2.0
23.82769412612205,7,1,1,1145.95,1,0,0.9659258262890683,-0.25881904510252063,1,567.7590073680312,3.2119597287607626,2,23.82769412612205,23.82769412612205,1,1,6.0
12.697019512818114,21,1,0,577.75,1,0,-0.7071067811865477,0.7071067811865474,0,161.21430450888394,2.6171782553569196,2,0.0,12.697019512818114,0,1,3.5
34.80222288836225,19,1,1,1399.69,1,0,-0.9659258262890684,0.2588190451025203,0,1211.1947179712454,3.5780099833327292,3,0.0,34.80222288836225,0,1,4.8
28.712651952829763,15,0,1,657.84,0,0,-0.7071067811865471,-0.7071067811865479,0,824.4163821643388,3.3915729467777287,3,0.0,0.0,0,0,1.3
4.796804075074081,11,0,1,202.59,0,0,0.258819045102521,-0.9659258262890682,1,23.00932933464731,1.757306744145263,0,4.796804075074081,0.0,0,0,2.5
8.968786519470136,8,0,1,503.85,1,0,0.8660254037844387,-0.4999999999999998,0,80.43913163182924,2.2994588633735313,1,0.0,8.968786519470136,0,0,3.3
20.0144142328623,9,0,0,624.16,1,0,0.7071067811865476,-0.7071067811865475,0,400.576777084601,3.0452085943052065,2,0.0,20.0144142328623,0,0,2.0
10.094599133816224,15,0,0,150.82,0,0,-0.7071067811865471,-0.7071067811865479,0,101.90093167244326,2.4064584253862997,1,0.0,0.0,0,0,0.0
39.8188950149525,9,0,0,1342.71,1,0,0.7071067811865476,-0.7071067811865475,1,1585.5444002118093,3.709145087317917,4,39.8188950149525,39.8188950149525,1,0,3.2
21.38744154211072,8,0,0,756.31,1,0,0.8660254037844387,-0.4999999999999998,1,457.42265571720344,3.108500156199087,2,21.38744154211072,21.38744154211072,1,0,3.2
5.578161475282464,2,0,0,115.41,0,1,0.49999999999999994,0.8660254037844387,0,31.115885444325432,1.883755295243388,1,0.0,0.0,0,0,0.0
24.732802211334118,18,0,0,994.75,1,0,-1.0,-1.8369701987210297e-16,2,611.7115052249738,3.2477665286936963,2,49.465604422668235,24.732802211334118,2,0,4.4
5.451070872009295,10,0,1,376.54,1,0,0.49999999999999994,-0.8660254037844387,0,29.714173651668172,1.864246143694887,1,0.0,5.451070872009295,0,0,3.3
7.317927965571042,5,1,0,178.32,0,1,0.9659258262890683,0.25881904510252074,0,53.55206970928673,2.1184131812172247,1,0.0,0.0,0,0,1.5
12.74088176938206,5,0,0,187.66,0,1,0.9659258262890683,0.25881904510252074,0,162.33006826137213,2.620375460090371,2,0.0,0.0,0,0,0.0
43.116857557127,14,1,0,919.41,0,0,-0.4999999999999997,-0.8660254037844388,1,1859.0634056015795,3.786841966942228,4,43.116857557127,0.0,0,0,2.7
46.30601408431562,14,1,0,995.27,0,0,-0.4999999999999997,-0.8660254037844388,1,2144.2469403768364,3.8566374350752586,4,46.30601408431562,0.0,0,0,2.7
41.48662873727139,12,0,0,524.26,0,0,1.2246467991473532e-16,-1.0,0,1721.1403639841922,3.749189408481206,4,0.0,0.0,0,0,0.0
17.369783653474514,21,0,1,1005.91,1,0,-0.7071067811865477,0.7071067811865474,1,301.70938416851044,2.9107071219924414,2,17.369783653474514,17.369783653474514,1,0,4.5
14.34987561433275,4,0,0,204.73,0,1,0.8660254037844386,0.5000000000000001,0,205.91893014682174,2.731107370699576,2,0.0,0.0,0,0,0.0
27.90862884872172,13,1,0,698.46,0,0,-0.2588190451025208,-0.9659258262890683,2,778.8915642157021,3.3641401266337554,3,55.81725769744344,0.0,0,0,3.9
36.370804866122505,20,0,0,1238.7,1,0,-0.8660254037844386,0.5000000000000001,1,1322.8354466095604,3.620889781026296,4,36.370804866122505,36.370804866122505,1,0,3.2
49.675266619848564,1,1,0,1041.26,0,1,0.25881904510252074,0.9659258262890683,1,2467.632113753041,3.9254379536927195,4,49.675266619848564,0.0,0,0,2.7
7.446964882067385,22,1,1,212.0,0,1,-0.5000000000000004,0.8660254037844384,1,55.4572859547449,2.1338071912923446,1,7.446964882067385,0.0,0,0,4.0
3.415307952166417,11,1,0,150.57,0,0,0.258819045102521,-0.9659258262890682,2,11.664328408131166,1.4850775829634835,0,6.830615904332834,0.0,0,0,3.9
35.02343856076828,19,0,0,1346.02,1,0,-0.9659258262890684,0.2588190451025203,2,1226.6412486199104,3.5841697977337024,4,70.04687712153655,35.02343856076828,2,0,4.4
41.77906339169137,13,1,0,895.65,0,0,-0.2588190451025208,-0.9659258262890683,1,1745.4901378869663,3.756048809812239,4,41.77906339169137,0.0,0,0,2.7
42.47109021345474,18,1,1,1686.39,1,0,-1.0,-1.8369701987210297e-16,0,1803.7935039194108,3.772096124360808,4,0.0,42.47109021345474,0,1,4.8
34.24471390478087,23,0,0,447.32,0,1,-0.25881904510252157,0.9659258262890681,0,1172.7004304202924,3.56231555786507,3,0.0,0.0,0,0,0.0
47.74677440184016,19,0,1,2154.42,1,0,-0.9659258262890684,0.2588190451025203,0,2279.754465780219,3.8866390291386828,4,0.0,47.74677440184016,0,0,3.3
26.03923341368476,14,0,0,407.98,0,0,-0.4999999999999997,-0.8660254037844388,1,678.0416767723568,3.297288900687269,3,26.03923341368476,0.0,0,0,1.2
45.77692511847441,19,0,0,1328.27,1,0,-0.9659258262890684,0.2588190451025203,0,2095.526873302413,3.845390028308939,4,0.0,45.77692511847441,0,0,2.0
48.422794712584626,23,1,1,1166.87,0,1,-0.25881904510252157,0.9659258262890681,2,2344.7670477771135,3.9004117491959716,4,96.84558942516925,0.0,0,0,5.199999999999999
42.51071539315228,16,0,0,552.39,0,0,-0.8660254037844385,-0.5000000000000004,0,1807.1609232375943,3.7730072386372333,4,0.0,0.0,0,0,0.0
16.178169599672408,13,1,0,437.59,0,0,-0.2588190451025208,-0.9659258262890683,2,261.7331715957645,2.8436393683697156,2,32.356339199344816,0.0,0,0,3.9
10.614566907344468,22,1,0,230.87,0,1,-0.5000000000000004,0.8660254037844384,0,112.6690306304923,2.4522600781698394,1,0.0,0.0,0,0,1.5
27.857883184109102,17,0,0,979.34,1,0,-0.9659258262890683,-0.25881904510252063,1,776.0616554994687,3.3623832029116802,3,27.857883184109102,27.857883184109102,1,0,3.2
23.197722768629234,21,0,1,1131.05,1,0,-0.7071067811865477,0.7071067811865474,0,538.1343416501792,3.1862585282650473,2,0.0,23.197722768629234,0,0,3.3
44.01015876744392,23,0,0,650.46,0,1,-0.25881904510252157,0.9659258262890681,1,1936.8940747356207,3.806888214680178,4,44.01015876744392,0.0,0,0,1.2
5.901551882290532,4,1,1,163.23,0,1,0.8660254037844386,0.5000000000000001,0,34.82831461936692,1.9317462967915326,1,0.0,0.0,0,0,2.8
13.629263004264413,21,0,0,453.61,1,0,-0.7071067811865477,0.7071067811865474,0,185.7568100394106,2.6830238381147717,2,0.0,13.629263004264413,0,0,2.0
37.83814828141672,11,0,0,636.51,0,0,0.258819045102521,-0.9659258262890682,2,1431.7254653664793,3.6594029667309114,4,75.67629656283344,0.0,0,0,2.4
5.654345603888294,9,0,1,379.0,1,0,0.7071067811865476,-0.7071067811865475,0,31.97162420821088,1.8952701155153409,1,0.0,5.654345603888294,0,0,3.3
16.71745628706331,7,1,0,758.72,1,0,0.9659258262890683,-0.25881904510252063,0,279.4733447098726,2.87455038448113,2,0.0,16.71745628706331,0,1,3.5
19.970614308645175,5,1,0,415.45,0,1,0.9659258262890683,0.25881904510252074,0,398.8254358646634,3.043122139126865,2,0.0,0.0,0,0,1.5
31.50709603157181,14,0,0,555.07,0,0,-0.4999999999999997,-0.8660254037844388,2,992.697100342688,3.4814584049360855,3,63.01419206314362,0.0,0,0,2.4
8.748499640248864,11,0,0,149.13,0,0,0.258819045102521,-0.9659258262890682,0,76.53624595543451,2.2771133901171456,1,0.0,0.0,0,0,0.0
43.169620027135764,5,1,1,916.77,0,1,0.9659258262890683,0.25881904510252074,1,1863.6160932872813,3.788037223061489,4,43.169620027135764,0.0,0,0,4.0
22.92956953784744,11,0,0,323.45,0,0,0.258819045102521,-0.9659258262890682,0,525.7651591909812,3.1751149133693306,2,0.0,0.0,0,0,0.0
45.93406388214727,14,0,0,568.47,0,0,-0.4999999999999997,-0.8660254037844388,0,2109.9382247291865,3.84874372060544,4,0.0,0.0,0,0,0.0
23.92562576806265,11,0,1,721.78,0,0,0.258819045102521,-0.9659258262890682,2,572.4355683933834,3.2158964215733783,2,47.8512515361253,0.0,0,0,3.7
14.476972688095934,8,0,0,489.66,1,0,0.8660254037844387,-0.4999999999999998,0,209.5827382118756,2.739353286252186,2,0.0,14.476972688095934,0,0,2.0
7.949612605696069,18,0,0,351.55,1,0,-1.0,-1.8369701987210297e-16,1,63.19634058064185,2.1916102470702037,1,7.949612605696069,7.949612605696069,1,0,3.2
1.183509640852956,20,0,0,135.23,1,0,-0.8660254037844386,0.5000000000000001,0,1.4006950699918927,0.7809335092545261,0,0.0,1.183509640852956,0,0,2.0
27.075716764256946,1,0,1,605.29,0,1,0.25881904510252074,0.9659258262890683,0,733.0944382982645,3.33490503063724,3,0.0,0.0,0,0,1.3
6.250678149419247,12,0,1,236.32,0,0,1.2246467991473532e-16,-1.0,1,39.070977327627226,1.9810950023431222,1,6.250678149419247,0.0,0,0,2.5
20.194660417927732,12,0,1,547.46,0,0,1.2246467991473532e-16,-1.0,1,407.8243093954171,3.0537492828752466,2,20.194660417927732,0.0,0,0,2.5
29.87431630061725,7,0,0,1042.7,1,0,0.9659258262890683,-0.25881904510252063,1,892.4747744293254,3.429924650593394,3,29.87431630061725,29.87431630061725,1,0,3.2
14.508608948232315,12,0,1,424.27,0,0,1.2246467991473532e-16,-1.0,1,210.4997336127268,2.741395285753803,2,14.508608948232315,0.0,0,0,2.5
9.585990325939648,3,0,0,167.14,0,1,0.7071067811865476,0.7071067811865476,0,91.8912105290085,2.359531459581198,1,0.0,0.0,0,0,0.0
38.96135950785774,5,1,0,738.66,0,1,0.9659258262890683,0.25881904510252074,0,1517.987534700537,3.687912974919789,4,0.0,0.0,0,0,1.5
47.39276744179941,5,0,1,1034.26,0,1,0.9659258262890683,0.25881904510252074,0,2246.0744057924817,3.8793503695356866,4,0.0,0.0,0,0,1.3
5.921580475236334,20,1,0,401.75,1,0,-0.8660254037844386,0.5000000000000001,1,35.06511532470017,1.934644135927203,1,5.921580475236334,5.921580475236334,1,1,4.7
8.623925894865385,11,0,0,186.98,0,0,0.258819045102521,-0.9659258262890682,2,74.37209784012974,2.2642522786079637,1,17.24785178973077,0.0,0,0,2.4
48.04062020538321,11,0,1,1046.68,0,0,0.258819045102521,-0.9659258262890682,0,2307.901189717874,3.8926489384766794,4,0.0,0.0,0,0,1.3
2.8514268688000675,16,0,1,125.4,0,0,-0.8660254037844385,-0.5000000000000004,0,8.130635188114956,1.3484436949115615,0,0.0,0.0,0,0,1.3
48.90398449097314,6,0,0,621.36,0,0,1.0,6.123233995736766e-17,0,2391.5996990933413,3.9101008490881695,4,0.0,0.0,0,0,0.0
1.2275796711644498,14,1,0,106.67,0,0,-0.4999999999999997,-0.8660254037844388,2,1.5069518490562186,0.8009156468003947,0,2.4551593423288995,0.0,0,0,3.9
43.80976412691523,23,0,0,737.01,0,1,-0.25881904510252157,0.9659258262890681,2,1919.2954328559488,3.8024260649349504,4,87.61952825383047,0.0,0,0,2.4
16.058933868399727,16,0,0,242.76,0,0,-0.8660254037844385,-0.5000000000000004,0,257.8893569896358,2.8366740470509555,2,0.0,0.0,0,0,0.0
46.99085405068753,9,1,0,1846.37,1,0,0.7071067811865476,-0.7071067811865475,0,2208.140364413017,3.871010452142046,4,0.0,46.99085405068753,0,1,3.5
16.530319143143686,22,0,0,232.28,0,1,-0.5000000000000004,0.8660254037844384,0,273.2514509741826,2.863931904308992,2,0.0,0.0,0,0,0.0
33.06100975516874,19,0,1,1772.81,1,0,-0.9659258262890684,0.2588190451025203,1,1093.0303660313625,3.5281533211594174,3,33.06100975516874,33.06100975516874,1,0,4.5
4.921595918530896,5,0,0,114.42,0,1,0.9659258262890683,0.25881904510252074,1,24.22210638529997,1.7786059933984524,0,4.921595918530896,0.0,0,0,1.2
12.874160761233211,8,0,0,431.27,1,0,0.8660254037844387,-0.4999999999999998,0,165.7440153060769,2.63002817212628,2,0.0,12.874160761233211,0,0,2.0
38.910287977483286,14,0,0,670.11,0,0,-0.4999999999999997,-0.8660254037844388,2,1514.0105104906804,3.6866341347069547,4,77.82057595496657,0.0,0,0,2.4
26.905606830262165,15,0,0,424.71,0,0,-0.7071067811865471,-0.7071067811865479,1,723.9116789046501,3.3288276302953728,3,26.905606830262165,0.0,0,0,1.2
46.47048402756519,20,0,0,1359.49,1,0,-0.8660254037844386,0.5000000000000001,0,2159.5058857561917,3.8601081290051376,4,0.0,46.47048402756519,0,0,2.0
22.00881900872636,7,0,1,1224.8,1,0,0.9659258262890683,-0.25881904510252063,1,484.3881141588747,3.1358775775986896,2,22.00881900872636,22.00881900872636,1,0,4.5
43.620805924882234,15,1,1,807.52,0,0,-0.7071067811865471,-0.7071067811865479,0,1902.774709536241,3.7982002508063593,4,0.0,0.0,0,0,2.8
22.99881643643364,4,1,0,582.83,0,1,0.8660254037844386,0.5000000000000001,2,528.9455574767701,3.1780045139833155,2,45.99763287286728,0.0,0,0,3.9
48.983165656397276,17,1,1,1916.53,1,0,-0.9659258262890683,-0.25881904510252063,0,2399.3505177220577,3.9116862618643413,4,0.0,48.983165656397276,0,1,4.8
48.03188468854496,19,1,0,1883.04,1,0,-0.9659258262890684,0.2588190451025203,0,2307.06194673368,3.892470794421507,4,0.0,48.03188468854496,0,1,3.5
17.127698572247937,13,1,1,412.07,0,0,-0.2588190451025208,-0.9659258262890683,1,293.358058381784,2.897441076402921,2,17.127698572247937,0.0,0,0,4.0
44.41025985042336,1,1,0,941.33,0,1,0.25881904510252074,0.9659258262890683,1,1972.271179982125,3.8157380674106722,4,44.41025985042336,0.0,0,0,2.7
42.53295733656681,22,0,1,924.86,0,1,-0.5000000000000004,0.8660254037844384,0,1809.0524597942124,3.7735182911514737,4,0.0,0.0,0,0,1.3
11.323339469050579,22,0,0,242.22,0,1,-0.5000000000000004,0.8660254037844384,2,128.21801673135863,2.511494982174592,1,22.646678938101157,0.0,0,0,2.4
31.590229638380215,2,0,0,395.64,0,1,0.49999999999999994,0.8660254037844387,0,997.9426086055958,3.4840125391081744,3,0.0,0.0,0,0,0.0
4.561433463900928,13,0,1,163.95,0,0,-0.2588190451025208,-0.9659258262890683,0,20.806675245595223,1.715855892281704,0,0.0,0.0,0,0,1.3
41.99882530858962,6,1,0,1008.02,0,0,1.0,6.123233995736766e-17,2,1763.9013273014282,3.7611727969155155,4,83.99765061717925,0.0,0,0,3.9
9.55274829167133,14,0,0,148.19,0,0,-0.4999999999999997,-0.8660254037844388,0,91.25499992402952,2.3563863275776513,1,0.0,0.0,0,0,0.0
4.469920367902461,16,0,0,105.03,0,0,-0.8660254037844385,-0.5000000000000004,0,19.98018809538927,1.699264058357622,0,0.0,0.0,0,0,0.0
20.61073568140175,0,0,1,559.0,0,1,0.0,1.0,1,424.8024253286072,3.073190213502572,2,20.61073568140175,0.0,0,0,2.5
29.26918479138253,8,0,0,901.52,1,0,0.8660254037844387,-0.4999999999999998,0,856.6851783520983,3.4101301914315476,3,0.0,29.26918479138253,0,0,2.0
42.89093096942878,21,0,0,1627.49,1,0,-0.7071067811865477,0.7071067811865474,2,1839.6319594243048,3.781707714899854,4,85.78186193885756,42.89093096942878,2,0,4.4
48.73788375056509,13,0,1,1049.37,0,0,-0.2588190451025208,-0.9659258262890683,0,2375.3813124835965,3.9067668912410527,4,0.0,0.0,0,0,1.3
22.53513311592332,15,0,0,361.45,0,0,-0.7071067811865471,-0.7071067811865479,1,507.8322245523838,3.158494330920531,2,22.53513311592332,0.0,0,0,1.2
3.9618992262782404,20,0,0,206.01,1,0,-0.8660254037844386,0.5000000000000001,0,15.69664547918412,1.6017885759699146,0,0.0,3.9618992262782404,0,0,2.0
37.70666337226766,12,0,1,836.47,0,0,1.2246467991473532e-16,-1.0,0,1421.7924626695117,3.6560117653763884,4,0.0,0.0,0,0,1.3
28.693489554972935,5,0,1,745.21,0,1,0.9659258262890683,0.25881904510252074,1,823.3163428413409,3.390927814876041,3,28.693489554972935,0.0,0,0,2.5
22.946675897378693,21,1,1,1096.22,1,0,-0.7071067811865477,0.7071067811865474,1,526.5499347393403,3.1758295207953604,2,22.946675897378693,22.946675897378693,1,1,6.0
16.154175060817295,0,0,0,266.35,0,1,0.0,1.0,1,260.9573718955314,2.8422415877637546,2,16.154175060817295,0.0,0,0,1.2
25.617527864333248,20,0,0,795.01,1,0,-0.8660254037844386,0.5000000000000001,0,656.2577338798903,3.281569941048689,3,0.0,25.617527864333248,0,0,2.0
17.595300618394514,3,1,1,409.52,0,1,0.7071067811865476,0.7071067811865476,1,309.5946038516744,2.922908893871497,2,17.595300618394514,0.0,0,0,4.0
38.093581519620656,2,0,1,836.84,0,1,0.49999999999999994,0.8660254037844387,0,1451.1209529919845,3.6659582980079066,4,0.0,0.0,0,0,1.3
27.650791128139414,16,0,1,730.56,0,0,-0.8660254037844385,-0.5000000000000004,1,764.5662500119934,3.355181056327125,3,27.650791128139414,0.0,0,0,2.5
43.96554093355149,1,0,0,657.68,0,1,0.25881904510252074,0.9659258262890683,1,1932.9687895797913,3.8058964393964527,4,43.96554093355149,0.0,0,0,1.2
27.63365181782266,18,1,0,1126.63,1,0,-1.0,-1.8369701987210297e-16,0,763.6187127886536,3.354582663117843,3,0.0,27.63365181782266,0,1,3.5
12.674858253656572,19,0,0,496.19,1,0,-0.9659258262890684,0.2588190451025203,1,160.6520317502861,2.615558982891002,2,12.674858253656572,12.674858253656572,1,0,3.2
42.70350222937508,22,0,1,944.88,0,1,-0.5000000000000004,0.8660254037844384,0,1823.5891026542427,3.777428241438931,4,0.0,0.0,0,0,1.3
28.303733201572154,21,1,0,1336.18,1,0,-0.7071067811865477,0.7071067811865474,1,801.1013131457779,3.3777149209296122,3,28.303733201572154,28.303733201572154,1,1,4.7
11.135210869034502,7,0,0,460.7,1,0,0.9659258262890683,-0.25881904510252063,1,123.99292109786411,2.4961112159566774,1,11.135210869034502,11.135210869034502,1,0,3.2
31.551882687854885,14,1,0,614.72,0,0,-0.4999999999999997,-0.8660254037844388,0,995.5213011481568,3.4828352068545714,3,0.0,0.0,0,0,1.5
18.52812148217895,5,0,0,333.62,0,1,0.9659258262890683,0.25881904510252074,2,343.29128565838107,2.971855553994033,2,37.0562429643579,0.0,0,0,2.4
