distance,hour,weather,traffic,price
21.811325693966133,12,rain,low,377.07
15.135621919309033,4,rain,high,344.1
10.273106935677049,12,rain,low,203.73
1.0,16,clear,high,66.92
1.7629421468341149,17,rain,medium,207.04
22.882305001775055,7,snow,low,865.45
9.324939469655895,12,snow,medium,255.49
1.0,18,clear,medium,125.12
1.0699690143594933,2,clear,medium,71.54
10.891623872902409,23,clear,low,166.9
1.0,7,rain,low,146.79
1.7531581610419904,1,snow,high,120.74
7.956978461389317,7,clear,high,406.55
11.773152866548127,12,rain,high,303.98
10.554414821352488,12,snow,low,235.8
2.539498673080245,0,rain,medium,99.08
12.454172888985388,5,rain,low,231.22
2.7082375905280593,23,rain,low,88.37
3.9363490891808444,18,rain,low,218.07
13.723575516657906,15,clear,medium,245.48
10.48773814302768,7,rain,low,433.9
18.91956077463401,0,rain,low,327.33
10.718132881697624,15,snow,high,317.21
8.400443055872573,8,rain,low,368.85
1.0,12,rain,low,65.28
4.584163072070201,10,clear,low,211.97
3.0816014785883117,12,clear,high,91.01
2.7970020366242125,20,clear,medium,193.1
36.12309406162926,9,clear,low,1062.33
4.993874970400237,3,rain,high,164.31
22.26055211248523,5,snow,high,534.57
9.973343857364831,6,clear,low,158.83
15.838252526883998,4,clear,medium,265.24
6.984353243887704,10,snow,medium,405.12
8.60155902641585,12,clear,medium,161.83
6.782934333416934,18,rain,low,322.51
2.172148953252385,22,rain,high,114.08
12.817618030658037,9,rain,medium,584.24
3.2957736836626292,9,clear,low,173.57
1.0,10,clear,low,125.04
10.36968786295274,20,rain,low,433.69
1.949335702248227,6,rain,low,81.64
28.21083147273303,17,clear,medium,982.2
30.77562412788023,3,rain,low,500.17
24.635098846338416,1,clear,low,321.75
4.622873964973667,13,rain,medium,145.52
1.0,12,clear,low,43.84
26.355234573318896,11,snow,high,629.84
5.589382770530613,6,clear,low,105.14
34.00842016122056,1,clear,low,454.34
33.137354761302056,12,clear,low,432.61
19.17387017179419,13,clear,low,270.65
3.487760681721603,16,snow,low,131.69
4.862919320986936,8,snow,medium,328.08
19.047266524780795,16,clear,high,344.41
3.8114623143071706,7,clear,low,198.15
1.857186162957548,1,rain,medium,102.08
8.137369920602278,23,snow,medium,219.33
27.512934708070418,12,rain,high,574.04
11.908255977579373,2,clear,low,178.02
8.441123364356555,15,clear,low,146.71
1.022281973493229,5,rain,low,66.12
9.545307155177177,18,clear,medium,399.79
40.0,6,rain,high,818.42
1.5092058664226415,9,clear,low,115.29
7.304953249815037,8,rain,low,333.73
20.986086379007943,1,clear,high,384.77
13.5003424835367,14,rain,high,308.64
11.940744253016732,4,clear,high,240.29
12.1228755622449,21,rain,medium,550.06
4.454923423149491,3,clear,low,98.33
3.475620842670952,19,rain,medium,260.96
16.573745072597124,3,rain,medium,339.33
16.613281990870288,17,rain,low,622.61
20.17950047367915,3,rain,medium,393.96
24.446159618366362,16,rain,medium,460.3
7.160932369329037,11,snow,low,192.9
6.961843775511992,21,clear,medium,312.74
16.009499323084874,16,snow,medium,377.49
10.497190748878003,9,clear,high,478.58
12.10550648511517,21,clear,low,421.05
15.88619474954205,0,clear,low,221.53
22.07323476346767,21,clear,medium,793.06
4.124824071376542,23,rain,low,114.39
4.7093678872755635,17,rain,medium,296.16
1.0,17,rain,medium,173.01
8.634140266094347,13,rain,low,178.18
1.0,14,clear,medium,48.37
6.266069481821096,11,clear,medium,138.56
7.822945856871259,3,clear,low,124.71
3.376306603145225,2,clear,high,108.8
8.936325301461753,19,clear,high,438.45
1.0,11,clear,medium,56.8
1.0,6,rain,medium,92.26
17.29351369538136,10,rain,low,648.64
4.4658502420774475,0,snow,high,172.88
1.3588904129742798,5,snow,medium,113.33
7.386535882790156,14,rain,medium,179.43
14.696479404457353,14,clear,high,278.25
2.4311800342990337,18,rain,low,188.34
9.752196186564928,10,rain,high,540.63
1.0,22,clear,low,60.92
1.0,1,clear,low,60.42
7.57908940625521,13,snow,low,187.62
7.779104426947422,1,clear,high,171.11
10.145374482046158,3,rain,high,250.19
12.949605629166843,16,rain,medium,270.17
37.23557008699993,2,clear,medium,573.98
7.262911192303562,12,clear,medium,131.54
3.900197141059788,8,clear,high,247.62
15.856539797326864,6,clear,low,239.44
3.158514654361373,14,clear,low,79.58
5.779834312733013,22,snow,low,165.19
1.0,10,clear,medium,138.89
1.0,19,rain,medium,179.89
32.87379923268602,1,clear,low,436.85
18.077676421150628,14,snow,low,354.92
11.906427327993416,13,clear,high,231.95
5.258596444651419,19,clear,low,236.67
1.9030653614210875,21,snow,medium,216.78
1.7012074157285415,10,snow,high,222.14
2.880059891265836,2,clear,low,81.72
7.967906483133146,16,snow,low,199.11
12.538492877767757,11,clear,medium,232.54
10.793903496967985,23,clear,high,233.37
3.2841226138899593,20,clear,medium,212.81
30.981034985563063,14,clear,high,521.54
13.390174048752264,15,rain,low,265.04
8.082304819313313,4,clear,medium,164.88
9.460304720374351,19,clear,medium,391.12
5.440378655320513,5,rain,high,182.56
2.846612922740635,18,rain,low,194.41
4.400141293231124,4,clear,high,125.59
14.181818477567132,2,rain,medium,290.56
1.0,0,clear,low,45.53
1.2338039223997606,5,rain,low,81.05
1.0,14,rain,high,102.18
1.0,1,snow,low,85.8
19.342030336156586,2,clear,low,269.82
12.162406117006883,16,clear,low,169.03
6.427845944128924,23,clear,high,150.6
1.0295691844781325,11,clear,medium,64.48
6.7651796579723324,17,clear,medium,311.02
6.414503320943712,14,snow,low,167.49
1.90194712800225,11,clear,medium,70.76
5.688991313023238,15,clear,medium,121.93
5.083366145832069,7,rain,high,351.51
9.567224329131346,13,clear,high,199.07
10.08114536040912,16,rain,low,214.31
1.0,20,clear,medium,116.9
4.693840046550616,7,clear,low,212.37
9.831249947827285,14,clear,medium,174.71
6.9943945260778975,13,clear,low,125.69
19.413494531754388,17,snow,low,759.21
10.749747640549979,19,clear,low,393.22
1.7785286876730733,6,rain,medium,111.3
1.0,2,clear,low,45.82
10.28394147108891,11,clear,medium,187.92
1.0,20,snow,low,163.57
8.813473778072908,23,clear,low,139.38
28.172554553871517,2,rain,medium,537.8
8.567824455775444,19,snow,low,405.28
4.913006922239073,13,rain,low,119.81
10.30827157844982,14,snow,medium,260.43
6.129559740510913,13,clear,low,105.57
7.888143605763202,6,clear,low,142.95
28.38127146232999,16,clear,low,395.79
4.879275273501872,11,rain,high,168.18
32.49091861506754,19,snow,medium,1360.54
23.57576183769919,3,clear,medium,372.56
2.1789626094045,8,rain,medium,219.08
1.0,5,clear,low,61.29
1.0622533548163022,15,rain,low,71.97
1.0,21,clear,medium,136.57
1.0,21,snow,low,167.22
11.488748725771671,20,rain,low,458.05
1.0,20,clear,low,126.7
3.841571882948685,1,clear,low,99.98
18.635260400972772,23,clear,high,352.03
1.0,7,clear,low,107.04
16.845305061859584,10,clear,medium,610.79
3.3108346683962946,12,snow,low,124.92
1.2575011982910764,16,rain,high,92.34
11.931554084399135,7,rain,low,483.0
9.913991764332202,20,clear,low,369.96
20.994158140869466,17,snow,medium,926.03
13.282935787644004,17,rain,medium,597.35
16.269958059939782,13,clear,low,237.45
3.3133386230673856,14,rain,low,94.93
1.9533329604044698,5,rain,low,79.67
13.887563960054248,10,clear,low,465.16
16.442091832434194,12,clear,low,234.9
40.0,0,clear,low,524.87
5.32079354152605,5,clear,low,125.98
4.652439119617327,8,snow,low,281.13
14.97954503343587,7,snow,medium,700.44
4.1673367093075315,10,rain,high,325.97
26.701379243993266,21,clear,medium,919.87
19.548391571662492,18,clear,low,606.7
5.603556094421597,23,rain,low,133.53
13.89784716495461,8,rain,high,697.69
14.04632986855017,16,clear,low,203.6
1.0883751880671801,11,rain,low,73.02
23.284456808676318,13,snow,medium,497.66
7.0370748975675435,14,clear,medium,151.66
17.5133255752333,15,clear,medium,288.41
3.857354261645083,21,rain,low,229.14
22.58790514545926,21,clear,low,707.99
4.929884540601712,19,clear,high,283.5
1.0,0,clear,low,38.94
23.579072969624537,9,clear,medium,845.28
1.0,7,rain,medium,177.26
3.8465363338503886,17,rain,medium,261.96
29.969723831882856,0,clear,low,396.44
30.079495401039896,1,snow,low,529.5
8.519972910552639,0,snow,medium,233.2
9.992300803905247,0,snow,high,304.38
5.950146636228576,8,clear,high,331.47
3.4702277874619702,12,clear,low,89.93
3.9848633455038973,0,snow,low,136.32
11.163235799285063,12,rain,high,283.85
13.958378736630772,19,clear,medium,545.57
15.681954162211486,21,clear,high,673.4
15.588310318487418,6,clear,low,238.58
1.0,1,snow,medium,92.0
6.82049596573356,5,rain,medium,165.28
1.0,6,clear,medium,68.16
7.974613156953929,13,clear,low,138.49
5.825552749872836,17,rain,low,291.49
21.866186642208014,14,snow,medium,468.1
4.321916194678851,1,clear,low,112.3
1.2450597755245087,9,rain,low,148.56
1.5430765454211937,22,snow,high,112.35
14.334305470790937,11,clear,low,212.69
9.62905679748035,16,rain,high,264.58
1.0660871224538544,7,clear,low,137.01
1.0,10,rain,medium,173.39
12.072084716530998,2,rain,high,290.71
1.0,5,rain,low,87.77
17.251858538085813,8,rain,low,643.35
12.24999753130005,5,clear,low,180.3
1.0,8,snow,low,153.36
1.0,6,rain,medium,89.49
40.0,8,clear,high,1522.91
4.688375825522896,17,rain,low,261.82
4.630552604753125,11,rain,low,134.57
16.755754032826772,7,clear,low,535.99
29.421645379632437,7,snow,medium,1256.22
40.0,17,snow,low,1421.45
13.998992301163417,19,clear,medium,555.48
4.720209996191256,14,snow,medium,167.21
1.0,6,clear,medium,52.44
15.012425404546256,10,clear,low,479.13
8.17360407561493,19,clear,medium,363.76
5.520331253049737,15,snow,low,150.72
23.682376754780904,3,rain,low,397.38
1.1788020797188024,5,clear,high,76.52
6.7850510937295425,21,clear,medium,322.26
1.0,2,rain,low,81.79
6.323543695829263,8,clear,low,251.34
1.0,9,snow,low,173.41
1.2649099593117121,13,snow,low,82.7
1.2502623200745626,10,rain,low,135.81
10.475683864069715,17,snow,low,459.58
13.705977175964728,21,clear,low,461.81
8.755537772028685,11,snow,medium,226.98
32.74720209102377,22,rain,medium,607.83
4.697965779202672,11,rain,medium,146.74
3.364691574205587,12,clear,low,78.93
20.295025381702295,12,snow,high,495.51
2.530820677318534,18,clear,high,195.83
33.028701062519104,18,clear,high,1276.48
1.0,22,clear,high,51.08
35.02526922879482,13,rain,high,725.07
1.0,3,rain,medium,75.38
22.17721229160009,12,rain,low,375.04
7.501432503493904,7,snow,medium,426.84
40.0,22,clear,medium,605.68
1.0,20,rain,medium,180.8
8.071096637333488,22,clear,medium,148.44
34.83575221256005,18,snow,low,1274.22
7.40443933181044,11,snow,low,176.87
9.926282903811874,17,rain,high,544.06
11.899012381167742,5,rain,medium,267.37
6.061277556769509,17,clear,medium,311.26
9.876741730080221,18,clear,low,352.33
8.778258618057556,21,snow,low,399.64
23.142327694826474,4,clear,high,424.94
1.0,23,clear,medium,53.13
3.2984272589875845,8,clear,medium,203.02
30.03996005860931,2,snow,low,527.28
22.09675828453486,9,clear,medium,786.73
6.0817526195962,18,clear,low,247.48
9.679330287389773,2,rain,medium,231.94
3.2487341989513014,21,snow,low,235.51
2.084041614360645,14,clear,low,59.56
6.230585988040987,0,clear,medium,139.95
4.359535346167334,6,clear,high,122.05
8.76243706006643,11,clear,low,130.38
1.0,16,clear,high,74.96
36.64960122522567,20,rain,low,1238.56
40.0,23,rain,low,644.73
11.978638819127895,19,rain,low,483.14
7.680784344120899,4,clear,low,125.84
3.7037930155436,3,snow,medium,142.55
16.809071674879966,11,clear,low,248.14
11.543295836488156,19,snow,low,497.44
1.7747365410048839,23,rain,high,104.58
24.183010919991276,17,clear,low,741.17
17.289945113672715,16,rain,medium,343.37
29.917385250334362,18,clear,low,891.72
12.936040041961343,8,rain,medium,589.54
9.504040195913728,3,clear,low,163.67
5.417025065931133,20,clear,low,238.8
26.99018361547118,1,snow,low,488.28
20.1039238004692,3,clear,low,274.6
1.0,1,snow,low,91.96
1.0,14,clear,medium,63.27
4.723477615832628,1,rain,high,157.65
16.63647722996086,3,rain,high,393.5
40.0,5,rain,medium,733.12
1.630095099344797,6,clear,low,53.05
9.017241302157357,9,clear,low,332.65
4.794736997580961,18,clear,low,215.52
35.03708554375962,18,clear,low,1057.07
18.459132074336345,21,rain,medium,786.77
18.22190046469857,11,snow,medium,406.13
6.324155711397736,2,snow,low,170.04
5.35834936327349,12,rain,low,145.79
3.193888921500612,17,rain,high,275.41
1.0,7,rain,medium,163.41
20.0042614000331,20,clear,low,636.87
16.76117439249923,14,snow,high,426.4
40.0,0,rain,high,815.12
40.0,2,rain,low,623.48
8.10651592641394,7,clear,low,321.11
14.652830902062608,3,clear,medium,249.26
28.961716828744358,15,clear,high,499.09
18.947720147092458,22,snow,high,470.27
2.8415244458114652,9,rain,low,209.01
5.988268273998645,11,clear,low,109.51
1.3829634431308866,13,snow,medium,90.96
30.802237864417087,13,clear,medium,473.68
9.318477025886182,1,clear,low,161.49
2.596037254184837,22,clear,high,101.63
11.138295391732502,4,rain,medium,246.22
9.626704347430717,4,snow,high,293.26
4.434204622971061,5,clear,high,122.88
1.2053912139846927,12,snow,medium,109.29
11.134412835191021,8,clear,low,395.22
7.3461042418603775,21,snow,medium,410.58
14.79807080960515,14,rain,low,284.67
7.343098604235151,13,snow,medium,209.89
19.11770111308484,23,clear,low,274.03
8.027541190214876,6,snow,medium,211.0
8.231145809801472,19,rain,low,371.52
20.927586432297716,1,clear,low,299.95
5.1664731398811705,6,snow,low,163.68
1.4388795539029895,5,clear,low,68.47
1.0,16,snow,medium,100.11
14.070574526625856,1,clear,medium,227.82
9.683989670606795,2,rain,medium,227.67
12.176653477978764,4,rain,low,228.2
2.3948149349344345,4,clear,low,70.62
1.4661255122827865,0,clear,low,47.86
1.0,7,clear,low,115.32
4.316872615150692,11,clear,high,115.21
8.913973756649446,23,clear,low,142.58
4.979818675611507,3,rain,low,125.0
5.753195628284312,12,clear,low,107.95
23.450615229814417,22,clear,low,323.7
4.2810261442511175,14,rain,medium,117.15
7.215250280723211,10,clear,medium,308.52
15.308717377197016,9,snow,low,622.89
5.050801312991798,2,snow,low,144.81
9.730904753530854,21,rain,low,414.88
19.831406436843068,13,rain,low,337.35
29.86190415374668,15,snow,low,533.52
1.5908187931483597,9,clear,high,173.85
26.116627630420787,9,clear,medium,908.54
6.775027809955306,11,clear,medium,147.6
2.9873545435139577,8,rain,low,208.43
6.145869673706975,0,clear,low,118.13
39.13653097580592,4,rain,medium,714.89
6.784912926673598,19,snow,medium,418.68
3.9861603210049976,7,snow,medium,302.34
10.034862739576596,10,rain,low,418.76
2.7462846771560296,11,clear,medium,90.47
1.0,0,snow,low,70.1
1.3797521971241586,21,rain,high,205.19
1.3701842406700713,19,clear,medium,148.6
1.6475990155667297,10,clear,medium,155.71
1.4946006606751654,4,snow,low,88.25
10.240840510758066,14,rain,medium,227.73
2.0074635703448163,4,snow,low,92.6
4.241393157948052,11,snow,low,134.58
22.709741251283578,4,rain,low,375.71
6.423811416465936,16,rain,medium,186.78
11.012890836523805,16,clear,low,151.03
1.8912851711321648,23,clear,low,60.11
2.1355098099509506,11,clear,high,86.2
1.0,23,rain,low,76.06
1.8504734406558088,14,rain,medium,89.56
3.2654811863114555,14,snow,low,127.62
1.9481181748310794,5,clear,low,52.23
1.0,11,rain,medium,78.27
1.2855621349335253,19,rain,low,159.9
6.176293433653791,17,rain,low,312.92
2.310922063450966,13,rain,medium,93.28
4.5298111551091855,1,clear,medium,129.67
7.000051847143304,8,rain,medium,372.09
11.724574340125422,4,clear,low,170.2
1.0,19,clear,low,121.02
16.064942438261195,0,clear,medium,264.91
9.885936903672963,22,rain,medium,225.98
1.0,2,snow,high,112.93
20.681346984880907,5,rain,high,449.82
25.36693546378928,4,rain,high,536.13
1.0,20,rain,low,141.42
3.2417684312865083,4,rain,low,112.9
16.409351832266424,0,clear,medium,268.02
13.793572402143084,16,clear,low,218.32
2.039796320618005,18,clear,low,154.68
2.3489903118153324,13,clear,high,90.91
4.6278511002436975,11,clear,high,126.91
6.6266256466861435,9,clear,low,271.17
9.63001834058552,19,clear,low,351.29
4.603125630003512,20,snow,low,275.81
6.208911092209176,17,clear,high,332.93
13.762289403898425,23,clear,high,258.13
1.0,10,clear,low,99.32
2.909366218823972,1,rain,low,108.33
12.494918749560258,17,clear,high,556.83
22.557667543306135,6,clear,low,310.74
7.167791122084008,23,rain,medium,188.13
7.5952950235306895,14,clear,high,163.86
1.1336133854066337,10,clear,low,112.6
5.9314324608355085,17,clear,medium,285.4
7.6060679905529,22,clear,low,142.22
2.7769280326065333,11,clear,low,63.97
3.1367461187854384,5,clear,high,79.92
4.73664984802472,19,snow,low,278.9
1.0,22,rain,high,102.74
3.8872476125613575,12,rain,medium,116.75
2.3755693562362987,19,clear,low,144.7
3.9674923023198265,15,snow,low,131.6
1.2756310328478127,17,clear,low,145.0
22.120798999430246,9,clear,low,676.4
9.003988138795599,22,rain,low,176.08
11.366329578930316,7,clear,low,399.6
15.567090323777911,17,clear,low,519.95
6.900364218488852,20,rain,medium,370.77
1.0,0,snow,medium,82.71
7.702583632948226,22,clear,medium,155.77
8.839230578713735,7,rain,low,391.0
13.682166488084093,5,snow,low,295.27
5.6503464938298205,4,clear,medium,129.23
1.3648466672931223,14,clear,low,63.0
3.337621802617039,21,clear,low,178.02
4.511148254746234,14,clear,high,141.91
10.382246116218617,1,clear,medium,186.09
8.457817212014195,0,snow,medium,224.58
4.402067596518061,22,rain,low,135.47
40.0,22,rain,medium,716.85
9.308330084672093,10,clear,medium,377.74
2.7079452875679992,9,snow,medium,250.89
1.0734300462488686,17,snow,medium,189.02
1.6588829258982587,17,snow,high,222.27
2.8230684939514097,16,clear,medium,92.91
1.7516487495429403,7,rain,low,161.93
2.064917454545804,14,clear,medium,75.01
3.3560584821544652,7,clear,medium,204.82
1.90402433662887,16,clear,medium,65.15
22.707514493559152,11,rain,low,384.09
1.0,7,rain,low,153.02
7.434123501127027,13,clear,high,184.94
5.283055564893023,3,clear,medium,123.54
40.0,0,clear,high,655.91
1.188273456974049,0,clear,medium,62.09
5.072579937424305,18,clear,medium,261.4
34.89059664126715,15,clear,medium,534.98
20.062440619681546,13,rain,high,451.93
16.986630340361796,20,clear,medium,640.96
2.9827508353350463,15,clear,medium,90.3
1.8739953278648755,4,clear,low,74.96
11.045595986817835,8,snow,low,483.97
26.503850949599553,1,rain,medium,506.3
8.136504219047422,17,rain,low,371.19
8.477275614585865,5,clear,low,137.15
3.284750308106508,8,rain,low,209.79
14.674737584120885,0,clear,low,211.06
2.0707798214607083,8,rain,low,172.97
3.910878131192326,15,snow,low,132.79
5.541445500698305,12,rain,high,163.94
7.084849626446985,8,snow,medium,400.57
2.7761258356960585,20,rain,low,215.45
1.2198327214413545,12,clear,low,48.84
9.431996574293565,8,snow,medium,502.08
3.4056336843654176,10,clear,low,170.04
8.704530682924435,3,rain,high,238.58
1.676647527706798,1,clear,medium,63.39
6.561213780285275,5,clear,medium,124.04
7.605472481290779,13,clear,low,141.96
1.0,3,clear,medium,69.26
4.103836013804233,5,clear,low,88.39
1.443493268319316,18,rain,high,214.76
1.0,5,clear,medium,75.03
40.0,1,clear,low,526.03
3.8913002251942026,17,rain,low,238.51
16.600706137698985,12,clear,low,240.8
2.938888342934014,8,rain,medium,241.56
11.441413510203516,22,rain,low,219.44
14.280662228282086,18,snow,medium,678.92
9.054465941691397,12,rain,low,191.59
6.378566440452717,10,clear,medium,297.76
5.307578135053777,0,rain,high,171.31
4.290433017039748,23,clear,medium,105.21
26.52556048220781,21,clear,medium,936.32
17.75607071141798,6,rain,low,304.23
33.53176389415692,20,clear,low,1001.43
1.3272854183610554,14,rain,medium,94.55
13.125513634605074,0,snow,low,278.64
27.861272652612406,11,snow,low,495.78
1.9995580970079767,6,snow,low,85.25
1.0,14,clear,low,56.48
13.513931531886222,20,clear,low,456.38
8.544271441986698,18,rain,high,495.99
18.44077141321478,0,clear,low,255.68
1.505582464141926,16,rain,medium,97.25
15.860501110318681,16,rain,low,294.43
2.2517977306702295,2,rain,medium,102.77
1.78715198965518,11,clear,low,64.78
1.794446565599507,5,clear,high,83.05
16.851032825640086,10,clear,high,701.9
10.942136390159689,2,clear,low,175.55
7.403759563460444,7,snow,high,464.57
