distance,hour,price,is_peak,is_night,hour_sin,hour_cos,traffic_encoded,weather_encoded,distance_squared,distance_log,distance_bucket,distance_traffic,distance_peak,traffic_peak,weather_peak,demand_score
5.655370667803367,12,165.93,0,0,1.2246467991473532e-16,-1.0,2,2,31.9832173902507,1.8954241479373963,1,11.310741335606734,0.0,0,0,5.4
3.442229925539415,14,72.36,0,0,-0.4999999999999997,-0.8660254037844388,1,1,11.848946860279087,1.4911564858479562,0,3.442229925539415,0.0,0,0,2.7
9.463708738997987,9,539.11,1,0,0.7071067811865476,-0.7071067811865475,3,3,89.56178309658686,2.3479129597515733,1,28.39112621699396,9.463708738997987,3,3,10.1
1.5023452872733867,15,80.14,0,0,-0.7071067811865471,-0.7071067811865479,1,2,2.2570413621925547,0.9172284070287237,0,1.5023452872733867,0.0,0,0,4.2
3.4551551200240227,6,116.38,0,0,1.0,6.123233995736766e-17,1,3,11.93809690342822,1.4940618796261393,0,3.4551551200240227,0.0,0,0,5.7
4.56277218220847,16,93.42,0,0,-0.8660254037844385,-0.5000000000000004,1,1,20.818889986735446,1.7160965779282287,0,4.56277218220847,0.0,0,0,2.7
6.08934687859775,22,174.86,0,1,-0.5000000000000004,0.8660254037844384,1,3,37.08014540788816,1.958593217626344,1,6.08934687859775,0.0,0,0,5.7
15.379360110309118,20,628.99,1,0,-0.8660254037844386,0.5000000000000001,1,3,236.5247174025673,2.796022012357161,2,15.379360110309118,15.379360110309118,1,3,7.7
2.227358621286903,21,144.52,1,0,-0.7071067811865477,0.7071067811865474,1,1,4.961126427821093,1.1716640383754715,0,2.227358621286903,2.227358621286903,1,1,4.7
7.220291550331277,6,151.93,0,0,1.0,6.123233995736766e-17,1,2,52.13261007178524,2.1066056768492305,1,7.220291550331277,0.0,0,0,4.2
8.975047213097605,13,190.88,0,0,-0.2588190451025208,-0.9659258262890683,1,2,80.55147247733109,2.300086695907343,1,8.975047213097605,0.0,0,0,4.2
1.0,14,61.37,0,0,-0.4999999999999997,-0.8660254037844388,2,1,1.0,0.6931471805599453,0,2.0,0.0,0,0,3.9
9.353330206496102,20,467.64,1,0,-0.8660254037844386,0.5000000000000001,2,2,87.48478595175241,2.3373082270397747,1,18.706660412992203,9.353330206496102,2,2,7.4
1.8696125197741642,6,50.74,0,0,1.0,6.123233995736766e-17,1,1,3.4954509740962996,1.0541770101251373,0,1.8696125197741642,0.0,0,0,2.7
1.0,8,107.62,1,0,0.8660254037844387,-0.4999999999999998,1,1,1.0,0.6931471805599453,0,1.0,1.0,1,1,4.7
29.73687793506931,18,1169.94,1,0,-1.0,-1.8369701987210297e-16,3,1,884.2819093252119,3.4254631693568554,3,89.21063380520792,29.73687793506931,3,1,7.1
33.706303424611725,15,513.8,0,0,-0.7071067811865471,-0.7071067811865479,2,1,1136.1148905519922,3.5469213253435083,3,67.41260684922345,0.0,0,0,3.9
16.523315728128768,7,620.82,1,0,0.9659258262890683,-0.25881904510252063,2,1,273.01996265142753,2.8635323214906157,2,33.046631456257536,16.523315728128768,2,1,5.9
3.632878599687583,17,180.39,1,0,-0.9659258262890683,-0.25881904510252063,1,1,13.197806920068015,1.5331784026997832,0,3.632878599687583,3.632878599687583,1,1,4.7
1.0277731500250624,22,88.33,0,1,-0.5000000000000004,0.8660254037844384,2,3,1.0563176479124394,0.7069382205102557,0,2.055546300050125,0.0,0,0,6.9
11.527507630986618,17,546.52,1,0,-0.9659258262890683,-0.25881904510252063,2,2,132.8834321824547,2.5279268369903813,1,23.055015261973235,11.527507630986618,2,2,7.4
5.800908425853983,19,373.49,1,0,-0.9659258262890684,0.2588190451025203,2,3,33.650538565143734,1.91705619529679,1,11.601816851707966,5.800908425853983,2,3,8.9
1.3015223395444864,6,63.6,0,0,1.0,6.123233995736766e-17,3,1,1.6939604003333533,0.8335707907431441,0,3.9045670186334593,0.0,0,0,5.1
6.835472281341501,2,111.79,0,1,0.49999999999999994,0.8660254037844387,1,1,46.72368130898799,2.0586611524012053,1,6.835472281341501,0.0,0,0,2.7
1.0,17,145.33,1,0,-0.9659258262890683,-0.25881904510252063,1,2,1.0,0.6931471805599453,0,1.0,1.0,1,2,6.2
24.004228873930238,9,842.44,1,0,0.7071067811865476,-0.7071067811865475,2,1,576.2030038320262,3.2190449655203235,2,48.008457747860476,24.004228873930238,2,1,5.9
2.994577768406861,6,92.15,0,0,1.0,6.123233995736766e-17,3,1,8.967496011036614,1.3849378836218569,0,8.983733305220582,0.0,0,0,5.1
10.862557985649804,16,204.01,0,0,-0.8660254037844385,-0.5000000000000004,1,2,117.99516599160434,2.4733870520716064,1,10.862557985649804,0.0,0,0,4.2
3.7354658165762364,13,81.08,0,0,-0.2588190451025208,-0.9659258262890683,1,1,13.953704866809568,1.5550800991121383,0,3.7354658165762364,0.0,0,0,2.7
7.341108959092287,23,154.07,0,1,-0.25881904510252157,0.9659258262890681,1,2,53.891880749265034,2.1211961762472007,1,7.341108959092287,0.0,0,0,4.2
7.912237979817975,2,162.77,0,1,0.49999999999999994,0.8660254037844387,1,2,62.60350984927403,2.187425386129341,1,7.912237979817975,0.0,0,0,4.2
2.0438859950790573,11,76.59,0,0,0.258819045102521,-0.9659258262890682,2,1,4.177469960880308,1.1131349869587457,0,4.087771990158115,0.0,0,0,3.9
34.92807132736226,12,527.57,0,0,1.2246467991473532e-16,-1.0,2,1,1219.9701666493056,3.581518921069657,3,69.85614265472452,0.0,0,0,3.9
14.922453771381408,1,276.36,0,1,0.25881904510252074,0.9659258262890683,1,2,222.6796265590152,2.767730299907397,2,14.922453771381408,0.0,0,0,4.2
28.05094419291582,2,363.42,0,1,0.49999999999999994,0.8660254037844387,1,1,786.8554701140779,3.369050985107625,3,28.05094419291582,0.0,0,0,2.7
22.521519975341967,4,310.34,0,1,0.8660254037844386,0.5000000000000001,1,1,507.2188619997272,3.157915745744288,2,22.521519975341967,0.0,0,0,2.7
9.11054412383275,10,441.39,1,0,0.49999999999999994,-0.8660254037844387,1,3,83.00201423230344,2.313578851943439,1,9.11054412383275,9.11054412383275,1,3,7.7
25.49435379269405,7,892.12,1,0,0.9659258262890683,-0.25881904510252063,2,1,649.9620753070535,3.2769316458640874,3,50.9887075853881,25.49435379269405,2,1,5.9
1.0,22,100.2,0,1,-0.5000000000000004,0.8660254037844384,3,2,1.0,0.6931471805599453,0,3.0,0.0,0,0,6.6
2.1813469463126745,22,138.65,0,1,-0.5000000000000004,0.8660254037844384,3,3,4.75827450018763,1.1573046751353269,0,6.544040838938024,0.0,0,0,8.1
1.0,11,58.92,0,0,0.258819045102521,-0.9659258262890682,1,1,1.0,0.6931471805599453,0,1.0,0.0,0,0,2.7
3.9353208680308684,6,114.72,0,0,1.0,6.123233995736766e-17,3,1,15.486750334359227,1.5964176896230509,0,11.805962604092606,0.0,0,0,5.1
4.921302917942186,14,118.44,0,0,-0.4999999999999997,-0.8660254037844388,2,1,24.219222410146276,1.7785565121704499,0,9.842605835884372,0.0,0,0,3.9
3.165604432088257,23,95.28,0,1,-0.25881904510252157,0.9659258262890681,2,1,10.021051420456814,1.4268613868395452,0,6.331208864176514,0.0,0,0,3.9
17.64557865240934,16,256.83,0,0,-0.8660254037844385,-0.5000000000000004,1,1,311.36644597836425,2.925609048408484,2,17.64557865240934,0.0,0,0,2.7
4.4122699952987015,3,112.2,0,1,0.7071067811865476,0.7071067811865476,1,2,19.468126511413203,1.688668597330738,0,4.4122699952987015,0.0,0,0,4.2
3.298028401342492,21,165.39,1,0,-0.7071067811865477,0.7071067811865474,1,1,10.876991336061714,1.4581564062353616,0,3.298028401342492,3.298028401342492,1,1,4.7
7.82407083207746,12,157.84,0,0,1.2246467991473532e-16,-1.0,1,2,61.21608438536528,2.1774833091263113,1,7.82407083207746,0.0,0,0,4.2
1.5189814782062885,17,176.65,1,0,-0.9659258262890683,-0.25881904510252063,1,3,2.3073047311337613,0.9238546445075094,0,1.5189814782062885,1.5189814782062885,1,3,7.7
16.204835957747314,0,325.15,0,1,0.0,1.0,1,3,262.5967084175003,2.845190504635394,2,16.204835957747314,0.0,0,0,5.7
1.0,15,63.16,0,0,-0.7071067811865471,-0.7071067811865479,1,2,1.0,0.6931471805599453,0,1.0,0.0,0,0,4.2
40.0,12,605.39,0,0,1.2246467991473532e-16,-1.0,2,1,1600.0,3.713572066704308,4,80.0,0.0,0,0,3.9
14.794837762415114,9,564.3,1,0,0.7071067811865476,-0.7071067811865475,1,2,218.88722441618424,2.7596831627492624,2,14.794837762415114,14.794837762415114,1,2,6.2
2.2153944050588597,11,85.56,0,0,0.258819045102521,-0.9659258262890682,1,2,4.907972369966099,1.1679500267000695,0,2.2153944050588597,0.0,0,0,4.2
1.0,1,60.91,0,1,0.25881904510252074,0.9659258262890683,3,1,1.0,0.6931471805599453,0,3.0,0.0,0,0,5.1
16.89896777486126,22,300.55,0,1,-0.5000000000000004,0.8660254037844384,3,1,285.57511185579926,2.8847430449750813,2,50.69690332458377,0.0,0,0,5.1
12.270959073870447,2,299.72,0,1,0.49999999999999994,0.8660254037844387,2,3,150.57643659260347,2.5855781195735164,2,24.541918147740894,0.0,0,0,6.9
13.05662908787999,9,588.99,1,0,0.7071067811865476,-0.7071067811865475,3,1,170.47556313847386,2.6430941057085535,2,39.16988726363997,13.05662908787999,3,1,7.1
14.752145260435135,1,249.08,0,1,0.25881904510252074,0.9659258262890683,2,1,217.62578978497882,2.756976563008064,2,29.50429052087027,0.0,0,0,3.9
1.0,22,52.79,0,1,-0.5000000000000004,0.8660254037844384,3,1,1.0,0.6931471805599453,0,3.0,0.0,0,0,5.1
4.438926724162325,12,99.51,0,0,1.2246467991473532e-16,-1.0,1,1,19.70407046248247,1.6935817480504438,0,4.438926724162325,0.0,0,0,2.7
1.2315010460444966,12,73.81,0,0,1.2246467991473532e-16,-1.0,1,3,1.5165948264086895,0.8026744738500159,0,1.2315010460444966,0.0,0,0,5.7
19.885295716582227,17,714.42,1,0,-0.9659258262890683,-0.25881904510252063,1,2,395.4249857359235,3.0390453571298273,2,19.885295716582227,19.885295716582227,1,2,6.2
9.763011917123741,2,196.28,0,1,0.49999999999999994,0.8660254037844387,1,2,95.31640169390019,2.376115433512222,1,9.763011917123741,0.0,0,0,4.2
4.01818801251301,6,89.2,0,0,1.0,6.123233995736766e-17,1,1,16.14583490390325,1.6130689148615098,0,4.01818801251301,0.0,0,0,2.7
1.0,13,51.73,0,0,-0.2588190451025208,-0.9659258262890683,2,1,1.0,0.6931471805599453,0,2.0,0.0,0,0,3.9
3.7248835041035373,19,216.94,1,0,-0.9659258262890684,0.2588190451025203,2,1,13.874757119142647,1.5528429054255788,0,7.449767008207075,3.7248835041035373,2,1,5.9
3.9331421318413136,16,106.0,0,0,-0.8660254037844385,-0.5000000000000004,2,1,15.469607029265232,1.5959761342916923,0,7.866284263682627,0.0,0,0,3.9
13.078757839577408,20,449.94,1,0,-0.8660254037844386,0.5000000000000001,1,1,171.0539066263075,2.6446671252172176,2,13.078757839577408,13.078757839577408,1,1,4.7
10.148893589260199,11,274.88,0,0,0.258819045102521,-0.9659258262890682,3,2,103.00004108612677,2.4113402633197767,1,30.4466807677806,0.0,0,0,6.6
21.822519124015148,15,362.43,0,0,-0.7071067811865471,-0.7071067811865479,2,1,476.22234091800686,3.127747729402422,2,43.645038248030296,0.0,0,0,3.9
6.390661333763098,23,156.1,0,1,-0.25881904510252157,0.9659258262890681,1,2,40.84055228285474,2.000217221316452,1,6.390661333763098,0.0,0,0,4.2
1.273723936155019,11,61.84,0,0,0.258819045102521,-0.9659258262890682,2,1,1.622372665534235,0.8214189878510235,0,2.547447872310038,0.0,0,0,3.9
12.491263443165995,14,196.77,0,0,-0.4999999999999997,-0.8660254037844388,1,1,156.03166240657518,2.6020423235928343,2,12.491263443165995,0.0,0,0,2.7
14.303927530768641,9,479.94,1,0,0.7071067811865476,-0.7071067811865475,1,1,204.60234280548107,2.728109496813661,2,14.303927530768641,14.303927530768641,1,1,4.7
8.238874948858289,6,259.02,0,0,1.0,6.123233995736766e-17,3,3,67.87906042292467,2.22342011945882,1,24.716624846574867,0.0,0,0,8.1
14.738899667213644,19,608.56,1,0,-0.9659258262890684,0.2588190451025203,1,3,217.2351634001905,2.7561353337612706,2,14.738899667213644,14.738899667213644,1,3,7.7
6.808147315102779,4,166.51,0,1,0.8660254037844386,0.5000000000000001,1,3,46.35086986414118,2.055167716133471,1,6.808147315102779,0.0,0,0,5.7
7.39678838777267,0,159.17,0,1,0.0,1.0,3,1,54.712478453488615,2.1278492979517196,1,22.19036516331801,0.0,0,0,5.1
5.578141939084274,16,122.2,0,0,-0.8660254037844385,-0.5000000000000004,2,1,31.115667492570864,1.8837523253820865,1,11.156283878168548,0.0,0,0,3.9
1.0,2,73.19,0,1,0.49999999999999994,0.8660254037844387,1,2,1.0,0.6931471805599453,0,1.0,0.0,0,0,4.2
1.1416743519186583,12,48.26,0,0,1.2246467991473532e-16,-1.0,1,1,1.3034203258288883,0.7615879305512451,0,1.1416743519186583,0.0,0,0,2.7
1.0,13,86.59,0,0,-0.2588190451025208,-0.9659258262890683,1,3,1.0,0.6931471805599453,0,1.0,0.0,0,0,5.7
10.117295509275495,23,202.26,0,1,-0.25881904510252157,0.9659258262890681,2,1,102.3596684220061,2.4085020496446585,1,20.23459101855099,0.0,0,0,3.9
3.7739670879509983,17,177.94,1,0,-0.9659258262890683,-0.25881904510252063,1,1,14.24282758093734,1.5631776338733936,0,3.7739670879509983,3.7739670879509983,1,1,4.7
7.104371771341901,3,129.91,0,1,0.7071067811865476,0.7071067811865476,1,1,50.47209826543966,2.092403640936344,1,7.104371771341901,0.0,0,0,2.7
23.812655298459756,17,952.3,1,0,-0.9659258262890683,-0.25881904510252063,3,1,567.0425523632634,3.2113538173078124,2,71.43796589537926,23.812655298459756,3,1,7.1
2.8673882298329834,4,117.33,0,1,0.8660254037844386,0.5000000000000001,2,2,8.22191526058473,1.3525794031982146,0,5.734776459665967,0.0,0,0,5.4
5.282819748826726,15,99.95,0,0,-0.7071067811865471,-0.7071067811865479,1,1,27.90818449859367,1.837818884297953,1,5.282819748826726,0.0,0,0,2.7
14.087491475385834,0,239.24,0,1,0.0,1.0,2,1,198.45741606906853,2.7138660214117807,2,28.174982950771668,0.0,0,0,3.9
2.5980515691739403,20,185.21,1,0,-0.8660254037844386,0.5000000000000001,2,1,6.749871956087174,1.2803924681587973,0,5.196103138347881,2.5980515691739403,2,1,5.9
1.0,13,49.59,0,0,-0.2588190451025208,-0.9659258262890683,1,1,1.0,0.6931471805599453,0,1.0,0.0,0,0,2.7
3.4214030388705705,14,94.7,0,0,-0.4999999999999997,-0.8660254037844388,1,2,11.705998754392775,1.4864570753282138,0,3.4214030388705705,0.0,0,0,4.2
1.7580835850006284,8,226.15,1,0,0.8660254037844387,-0.4999999999999998,3,3,3.0908578918486618,1.0145360852935446,0,5.274250755001885,1.7580835850006284,3,3,10.1
26.549500858806248,14,470.44,0,0,-0.4999999999999997,-0.8660254037844388,1,3,704.8759958517537,3.315984417787111,3,26.549500858806248,0.0,0,0,5.7
16.508870804845696,16,344.85,0,0,-0.8660254037844385,-0.5000000000000004,2,2,272.54281525108655,2.8627076556315143,2,33.01774160969139,0.0,0,0,5.4
10.03494190520531,23,145.49,0,1,-0.25881904510252157,0.9659258262890681,1,1,100.70005904084557,2.4010667751008508,1,10.03494190520531,0.0,0,0,2.7
20.51519730520813,3,361.25,0,1,0.7071067811865476,0.7071067811865476,1,2,420.8733204716189,3.068759536836853,2,20.51519730520813,0.0,0,0,4.2
16.279689407405563,11,238.79,0,0,0.258819045102521,-0.9659258262890682,1,1,265.0282872015929,2.849531789105899,2,16.279689407405563,0.0,0,0,2.7
2.0649547635863907,4,68.25,0,1,0.8660254037844386,0.5000000000000001,1,1,4.2640381756581265,1.120032810253612,0,2.0649547635863907,0.0,0,0,2.7
22.308134052355612,4,398.29,0,1,0.8660254037844386,0.5000000000000001,1,3,497.652844897868,3.1488024006095614,2,22.308134052355612,0.0,0,0,5.7
7.75099901966172,10,296.65,1,0,0.49999999999999994,-0.8660254037844387,1,1,60.07798580279694,2.1691678675278303,1,7.75099901966172,7.75099901966172,1,1,4.7
16.47348291303566,5,431.19,0,1,0.9659258262890683,0.25881904510252074,3,3,271.37563928607784,2.8606844696465763,2,49.42044873910698,0.0,0,0,8.1
22.642426492862313,6,401.07,0,0,1.0,6.123233995736766e-17,3,1,512.6794774846732,3.1630428307925063,2,67.92727947858694,0.0,0,0,5.1
3.8273071641831846,23,121.0,0,1,-0.25881904510252157,0.9659258262890681,2,2,14.648280129007931,1.5742887892473356,0,7.654614328366369,0.0,0,0,5.4
1.1659216012385083,13,91.61,0,0,-0.2588190451025208,-0.9659258262890683,3,2,1.3593731802345672,0.7728459527429934,0,3.497764803715525,0.0,0,0,6.6
2.5868674613938136,23,107.41,0,1,-0.25881904510252157,0.9659258262890681,1,3,6.691883262818074,1.2772792481584874,0,2.5868674613938136,0.0,0,0,5.7
5.570576927486144,10,363.38,1,0,0.49999999999999994,-0.8660254037844387,3,2,31.031327305040968,1.8826016410439974,1,16.71173078245843,5.570576927486144,3,2,8.6
17.03829726638945,12,312.82,0,0,1.2246467991473532e-16,-1.0,1,2,290.30357373785415,2.8924971236160077,2,17.03829726638945,0.0,0,0,4.2
19.713449718798334,1,359.01,0,1,0.25881904510252074,0.9659258262890683,3,1,388.6200998155901,3.0307832341479997,2,59.140349156395004,0.0,0,0,5.1
1.0,6,89.16,0,0,1.0,6.123233995736766e-17,3,2,1.0,0.6931471805599453,0,3.0,0.0,0,0,6.6
7.148761593385558,19,315.06,1,0,-0.9659258262890684,0.2588190451025203,2,1,51.10479231906442,2.097865963975104,1,14.297523186771116,7.148761593385558,2,1,5.9
5.402733209186713,3,179.89,0,1,0.7071067811865476,0.7071067811865476,3,2,29.189526129648957,1.8567249631352025,1,16.208199627560138,0.0,0,0,6.6
2.5116733827582447,7,225.02,1,0,0.9659258262890683,-0.25881904510252063,2,2,6.308503181656244,1.2560926710944942,0,5.023346765516489,2.5116733827582447,2,2,7.4
1.276803915456468,19,148.33,1,0,-0.9659258262890684,0.2588190451025203,1,2,1.6302282385249678,0.8227726680710815,0,1.276803915456468,1.276803915456468,1,2,6.2
4.119085798624324,21,183.32,1,0,-0.7071067811865477,0.7071067811865474,1,1,16.966867816428586,1.6329758681523958,0,4.119085798624324,4.119085798624324,1,1,4.7
28.631211226911496,20,995.79,1,0,-0.8660254037844386,0.5000000000000001,2,1,819.7462563200229,3.388828239147258,3,57.26242245382299,28.631211226911496,2,1,5.9
3.903838028814744,18,233.56,1,0,-1.0,-1.8369701987210297e-16,1,2,15.239951355220185,1.590018169706476,0,3.903838028814744,3.903838028814744,1,2,6.2
7.314528057601519,12,149.63,0,0,1.2246467991473532e-16,-1.0,2,1,53.50232070543986,2.1180043530787778,1,14.629056115203039,0.0,0,0,3.9
12.14086976880855,13,257.05,0,0,-0.2588190451025208,-0.9659258262890683,3,1,147.40071874316936,2.575727203317024,2,36.42260930642565,0.0,0,0,5.1
4.519744989669624,9,211.82,1,0,0.7071067811865476,-0.7071067811865475,1,1,20.428094771643668,1.7083316616982467,0,4.519744989669624,4.519744989669624,1,1,4.7
35.677981382917,10,1474.29,1,0,0.49999999999999994,-0.8660254037844387,2,3,1272.9183555597717,3.602176612692776,4,71.355962765834,35.677981382917,2,3,8.9
32.82009864541398,1,680.09,0,1,0.25881904510252074,0.9659258262890683,3,2,1077.1588750947044,3.521055260243649,3,98.46029593624193,0.0,0,0,6.6
2.9006129499220528,8,216.31,1,0,0.8660254037844387,-0.4999999999999998,3,1,8.413555485255513,1.3611337074328975,0,8.701838849766158,2.9006129499220528,3,1,7.1
6.876592784638472,16,160.56,0,0,-0.8660254037844385,-0.5000000000000004,3,1,47.287528325741896,2.063895422627021,1,20.629778353915416,0.0,0,0,5.1
3.5793046007904676,2,95.82,0,1,0.49999999999999994,0.8660254037844387,2,1,12.811421425239809,1.5215471527096176,0,7.158609201580935,0.0,0,0,3.9
3.352496763810817,23,151.43,0,1,-0.25881904510252157,0.9659258262890681,3,2,11.239234551362003,1.4707496491357073,0,10.057490291432451,0.0,0,0,6.6
1.0,5,86.79,0,1,0.9659258262890683,0.25881904510252074,2,2,1.0,0.6931471805599453,0,2.0,0.0,0,0,5.4
9.404920709825932,4,151.78,0,1,0.8660254037844386,0.5000000000000001,1,1,88.4525335581127,2.3422788394250134,1,9.404920709825932,0.0,0,0,2.7
6.985196328296385,4,118.17,0,1,0.8660254037844386,0.5000000000000001,1,1,48.7929677448453,2.077589368502649,1,6.985196328296385,0.0,0,0,2.7
1.0,21,136.68,1,0,-0.7071067811865477,0.7071067811865474,2,1,1.0,0.6931471805599453,0,2.0,1.0,2,1,5.9
3.2662592101036934,14,97.38,0,0,-0.4999999999999997,-0.8660254037844388,1,2,10.668449227587203,1.4507373800653258,0,3.2662592101036934,0.0,0,0,4.2
23.888609510893403,22,463.27,0,1,-0.5000000000000004,0.8660254037844384,2,2,570.6656643639467,3.2144102494470723,2,47.777219021786806,0.0,0,0,5.4
2.7386055214207703,16,87.69,0,0,-0.8660254037844385,-0.5000000000000004,2,1,7.499960201956329,1.3187126866635561,0,5.477211042841541,0.0,0,0,3.9
1.5653086098546976,8,130.53,1,0,0.8660254037844387,-0.4999999999999998,1,1,2.450191044085246,0.9420787871182011,0,1.5653086098546976,1.5653086098546976,1,1,4.7
6.722721094736363,2,133.73,0,1,0.49999999999999994,0.8660254037844387,2,1,45.19497891761328,2.044166775343971,1,13.445442189472725,0.0,0,0,3.9
40.0,19,1621.96,1,0,-0.9659258262890684,0.2588190451025203,2,3,1600.0,3.713572066704308,4,80.0,40.0,2,3,8.9
2.7714481355972618,16,82.41,0,0,-0.8660254037844385,-0.5000000000000004,1,1,7.680924768305538,1.3274590485524733,0,2.7714481355972618,0.0,0,0,2.7
11.151550102972934,9,460.06,1,0,0.7071067811865476,-0.7071067811865475,1,2,124.35706969911564,2.497456742140458,1,11.151550102972934,11.151550102972934,1,2,6.2
14.338876262394628,2,267.5,0,1,0.49999999999999994,0.8660254037844387,1,2,205.60337246826413,2.730390537870838,2,14.338876262394628,0.0,0,0,4.2
2.713331723358058,17,150.77,1,0,-0.9659258262890683,-0.25881904510252063,1,1,7.362169040981209,1.3119295122648817,0,2.713331723358058,2.713331723358058,1,1,4.7
13.027489284923162,17,585.3,1,0,-0.9659258262890683,-0.25881904510252063,3,1,169.71547706878778,2.6410189247805107,2,39.08246785476948,13.027489284923162,3,1,7.1
4.58522799264304,16,91.3,0,0,-0.8660254037844385,-0.5000000000000004,1,1,21.024315744517324,1.7201252540054206,0,4.58522799264304,0.0,0,0,2.7
10.005037477317714,23,229.61,0,1,-0.25881904510252157,0.9659258262890681,2,2,100.10077492253201,2.3983531204535637,1,20.010074954635428,0.0,0,0,5.4
10.038378271376383,2,193.6,0,1,0.49999999999999994,0.8660254037844387,1,2,100.76903831924149,2.401378134350057,1,10.038378271376383,0.0,0,0,4.2
7.673852499523488,2,153.81,0,1,0.49999999999999994,0.8660254037844387,1,2,58.88801218444288,2.160313040371597,1,7.673852499523488,0.0,0,0,4.2
1.0,5,102.86,0,1,0.9659258262890683,0.25881904510252074,3,2,1.0,0.6931471805599453,0,3.0,0.0,0,0,6.6
18.03644794246297,12,305.2,0,0,1.2246467991473532e-16,-1.0,2,1,325.3134543811767,2.946355454315426,2,36.07289588492594,0.0,0,0,3.9
3.8681029366739663,23,126.62,0,1,-0.25881904510252157,0.9659258262890681,1,3,14.962220328705762,1.58270432047977,0,3.8681029366739663,0.0,0,0,5.7
2.0643210660755655,14,81.89,0,0,-0.4999999999999997,-0.8660254037844388,1,2,4.26142146384336,1.1198260329668022,0,2.0643210660755655,0.0,0,0,4.2
1.0,8,113.98,1,0,0.8660254037844387,-0.4999999999999998,1,1,1.0,0.6931471805599453,0,1.0,1.0,1,1,4.7
8.937784045945834,3,204.23,0,1,0.7071067811865476,0.7071067811865476,1,3,79.88398365196389,2.2963440628117895,1,8.937784045945834,0.0,0,0,5.7
11.318517342673488,13,244.08,0,0,-0.2588190451025208,-0.9659258262890683,2,2,128.10883483640052,2.5111036053010487,1,22.637034685346975,0.0,0,0,5.4
1.0,4,69.66,0,1,0.8660254037844386,0.5000000000000001,1,2,1.0,0.6931471805599453,0,1.0,0.0,0,0,4.2
7.176305845494884,1,162.16,0,1,0.25881904510252074,0.9659258262890683,1,2,51.49936558808404,2.101240440478782,1,7.176305845494884,0.0,0,0,4.2
2.5682414705495766,10,220.96,1,0,0.49999999999999994,-0.8660254037844387,1,3,6.595864251050652,1.2720728891513329,0,2.5682414705495766,2.5682414705495766,1,3,7.7
